latitude,longitude,event_date,elevation,slope,aspect,curvature,land_cover_code,historical_landslide_density,rainfall_1h,rainfall_3h,rainfall_6h,rainfall_12h,rainfall_24h,rainfall_3day,rainfall_7day,soil_moisture_0_7cm,soil_moisture_7_28cm,earthquake_count_7d,nearest_eq_distance_km,max_eq_magnitude,landslide_occurrence
27.0,91.5,2014-08-22,1594.0,2.09,12.5,-2e-06,1.0,0.0204,0.47,1.06,2.66,5.65,18.26,16.38,94.39,0.372,0.354,4,453.0,2.49,0
27.1954,88.6115,2009-09-17,535.5,0.72,179.1,0.0,1.0,0.0,0.3,0.6,0.7,4.1,7.6,17.5,117.3,0.409,0.411,0,500.0,0.0,1
24.33197035,91.8008536,2017-06-19,535.5,0.72,179.1,0.0,1.0,0.0,0.1,1.0,2.3,3.4,7.3,38.2,126.2,0.418,0.422,1,221.7,4.6,1
27.0,92.5,2010-04-25,732.0,2.28,11.7,1e-06,0.0,0.0612,0.52,0.21,4.74,6.23,21.62,32.11,50.62,0.46,0.345,3,72.3,4.1,0
26.5,92.0,2014-09-10,64.0,0.79,359.8,2e-06,1.0,0.0,0.45,0.03,1.44,7.31,14.56,29.27,145.09,0.442,0.348,0,485.9,5.35,0
25.5,88.5,2021-06-20,31.0,0.03,0.0,0.0,1.0,0.0,0.01,2.46,0.45,8.14,11.09,53.51,106.02,0.43,0.395,0,55.6,1.44,0
22.5,97.0,2014-12-01,840.0,0.43,20.4,0.0,1.0,0.0204,0.3,1.59,4.29,3.05,3.88,11.72,76.57,0.321,0.476,4,445.0,6.28,0
27.5,95.5,2016-02-02,132.0,0.55,184.0,1e-06,5.0,0.0,0.13,2.45,4.42,5.65,10.35,42.96,36.26,0.434,0.463,5,26.8,2.08,0
24.0,92.5,2023-05-13,731.0,0.73,195.7,-2e-06,0.0,0.0816,0.44,0.03,4.49,10.52,11.76,15.56,117.97,0.402,0.441,4,93.0,0.23,0
25.69111465,94.09483333,2017-07-12,535.5,0.72,179.1,0.0,1.0,0.0,1.5,2.1,4.3,7.8,9.6,54.8,149.7,0.512,0.504,1,403.4,4.5,1
22.64753,92.15455,2017-03-16,535.5,0.72,179.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.1,0.317,0.34,1,696.9,4.4,1
23.5,88.0,2015-07-05,27.0,0.32,88.9,1e-06,1.0,0.0204,0.27,0.76,1.12,8.34,12.91,17.09,56.61,0.49,0.428,0,468.4,5.8,0
24.5,94.0,2009-09-21,781.0,0.33,133.4,-1e-06,2.0,0.102,0.43,0.92,4.29,7.2,9.59,67.57,30.14,0.349,0.354,2,94.9,2.83,0
23.5,94.0,2023-09-30,195.0,1.2,38.5,3e-06,1.0,0.0816,0.22,1.33,3.69,2.26,10.9,21.94,30.38,0.418,0.369,2,201.7,4.53,0
27.5,96.0,2017-07-20,173.0,1.15,190.0,2e-06,5.0,0.0408,0.31,1.04,1.03,0.43,5.69,50.21,35.05,0.435,0.39,3,43.4,3.56,0
22.5,91.5,2018-12-29,6.0,0.02,285.8,0.0,1.0,0.1429,0.73,2.41,3.72,4.45,10.19,25.05,27.83,0.496,0.324,4,99.6,5.36,0
29.5,97.5,2017-04-11,5098.0,5.59,145.8,-1.2e-05,2.0,0.0,0.04,2.3,2.17,8.67,11.34,69.16,108.83,0.461,0.489,4,94.0,6.23,0
29.5,91.0,2017-12-06,4228.0,4.26,171.1,-2e-06,2.0,0.0,0.82,1.68,0.73,2.12,4.8,31.77,61.06,0.432,0.381,2,162.4,4.39,0
24.0,97.0,2022-08-06,142.0,0.98,297.0,3e-06,1.0,0.0,0.03,0.06,2.7,1.72,19.66,10.18,45.36,0.363,0.337,5,348.9,0.82,0
29.5,95.0,2019-03-27,3878.0,2.08,118.3,-1e-05,2.0,0.0,0.89,0.65,2.15,3.06,14.32,24.58,79.47,0.354,0.429,2,435.0,1.62,0
22.5,96.0,2015-11-17,71.0,0.62,270.3,2e-06,1.0,0.0204,0.22,1.06,4.36,6.12,2.2,57.31,20.59,0.301,0.315,1,415.6,4.42,0
27.0,96.0,2015-01-20,1342.0,0.65,235.3,-3e-06,0.0,0.0,0.23,0.46,0.75,3.1,1.87,61.3,75.39,0.383,0.335,2,100.2,0.35,0
24.5,97.5,2009-10-26,928.0,1.34,173.1,-1e-06,0.0,0.0,0.73,2.24,5.21,6.11,21.85,50.3,39.99,0.322,0.333,4,327.9,3.85,0
22.0,96.0,2013-05-03,138.0,0.81,236.4,2e-06,1.0,0.0204,0.63,0.71,4.16,4.71,19.17,34.1,112.39,0.483,0.491,0,388.5,0.82,0
24.0,93.5,2016-04-29,1021.0,1.01,205.8,-1e-06,1.0,0.0408,0.55,1.98,3.4,3.66,17.16,5.1,83.11,0.446,0.444,3,41.3,0.44,0
22.5,94.0,2011-11-01,400.0,1.31,101.0,2e-06,0.0,0.0,0.18,0.37,4.44,0.08,6.92,8.68,65.88,0.296,0.308,1,213.5,3.18,0
29.0,96.0,2021-12-15,3778.0,1.01,220.4,-1e-06,4.0,0.0,0.2,0.13,2.54,5.92,16.36,54.62,66.26,0.467,0.341,4,474.6,0.71,0
25.64319355,89.45570226,2017-02-07,535.5,0.72,179.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.178,0.225,0,500.0,0.0,1
29.0,94.0,2012-06-21,4628.0,2.93,37.1,-5e-06,2.0,0.0,0.08,1.2,0.82,2.99,20.18,19.27,50.39,0.358,0.413,4,459.8,4.77,0
25.0,96.0,2012-05-11,310.0,0.11,189.7,-0.0,0.0,0.0,0.63,1.67,0.58,10.74,17.98,4.82,62.89,0.39,0.423,0,351.1,3.4,0
25.1796,93.0083,2010-10-09,535.5,0.72,179.1,0.0,1.0,0.0,1.9,9.7,22.2,40.2,54.4,85.8,94.9,0.51,0.516,0,500.0,0.0,1
29.0,97.5,2019-09-11,4957.0,2.06,72.6,-8e-06,2.0,0.0,0.45,2.22,0.83,10.86,1.83,14.96,93.78,0.436,0.34,0,471.4,3.7,0
26.8342,88.2798,2009-09-18,535.5,0.72,179.1,0.0,1.0,0.0,0.3,0.7,1.7,4.8,8.9,20.5,47.7,0.405,0.404,0,500.0,0.0,1
28.0,95.5,2012-04-05,149.0,1.99,10.6,3e-06,1.0,0.0408,0.85,2.41,0.82,10.96,12.39,36.62,100.46,0.357,0.483,4,336.8,5.2,0
23.5,95.5,2014-11-11,175.0,0.32,43.1,0.0,5.0,0.0,0.54,2.46,0.78,2.8,13.12,47.07,38.25,0.319,0.309,5,459.3,2.58,0
29.0,93.0,2013-02-16,3846.0,0.63,305.8,4e-06,4.0,0.0,0.01,2.04,5.04,4.7,11.05,69.02,36.55,0.48,0.341,4,252.7,1.81,0
24.5,96.0,2011-09-16,337.0,0.18,25.2,-1e-06,1.0,0.0,0.51,1.26,5.25,8.87,17.45,54.31,88.91,0.483,0.474,4,306.1,0.68,0
26.8352,88.1881,2015-07-01,535.5,0.72,179.1,0.0,1.0,0.0,0.7,5.0,11.2,14.1,19.8,59.5,110.3,0.425,0.429,2,221.7,5.1,1
29.5,91.0,2011-06-10,4228.0,4.26,171.1,-2e-06,2.0,0.0,0.62,1.55,4.33,3.7,14.63,6.59,45.44,0.324,0.415,5,406.8,4.92,0
27.0161,88.2478,2015-06-29,535.5,0.72,179.1,0.0,1.0,0.0,1.6,6.8,12.1,16.8,50.1,85.0,166.2,0.43,0.431,1,218.6,5.1,1
26.5,94.5,2020-08-28,716.0,1.9,206.6,1e-06,0.0,0.0816,0.66,0.27,2.73,2.18,17.66,33.05,36.34,0.384,0.378,0,40.5,5.78,0
24.0,88.0,2014-06-01,25.0,0.31,91.0,1e-06,6.0,0.0,0.54,0.75,4.08,4.89,0.72,6.91,28.44,0.482,0.321,5,29.6,1.8,0
25.5,97.5,2016-11-20,182.0,0.3,64.5,2e-06,5.0,0.0,0.09,1.32,0.82,5.45,19.22,26.03,88.81,0.319,0.349,1,405.5,5.49,0
29.0,89.5,2014-05-30,3966.0,0.46,276.6,6e-06,2.0,0.0,0.66,1.02,2.9,2.05,9.98,10.59,77.61,0.308,0.438,1,227.0,4.66,0
26.0,97.0,2009-08-01,413.0,0.61,141.6,1e-06,2.0,0.0408,0.82,1.96,1.78,9.36,5.97,53.18,45.31,0.3,0.446,4,222.7,2.78,0
23.9304,88.2374,2007-07-21,535.5,0.72,179.1,0.0,1.0,0.0,4.4,7.2,12.7,14.2,21.3,53.5,102.2,0.437,0.439,1,646.4,4.3,1
25.0,92.0,2022-06-03,16.0,1.63,359.3,2e-06,1.0,0.2245,0.48,1.64,4.02,0.5,15.63,38.89,101.75,0.441,0.29,3,410.4,1.41,0
24.9829,93.5063,2013-09-01,535.5,0.72,179.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.8,81.7,0.421,0.427,1,432.2,4.5,1
28.0,88.5,2009-07-06,5337.0,3.33,9.7,-5e-06,2.0,0.0,0.3,1.92,1.12,6.17,17.02,39.41,97.36,0.503,0.44,5,19.0,3.79,0
27.6047,88.6463,2013-09-08,535.5,0.72,179.1,0.0,1.0,0.0,0.3,1.3,2.1,3.3,4.0,64.0,231.7,0.401,0.402,1,686.5,4.5,1
26.5,93.5,2017-08-13,600.0,0.38,358.5,-2e-06,0.0,0.0204,0.44,1.67,3.11,4.62,0.9,64.52,66.86,0.413,0.331,3,479.0,5.01,0
24.0,92.5,2011-06-20,731.0,0.73,195.7,-2e-06,0.0,0.0816,0.59,0.07,0.08,8.93,5.41,24.25,39.89,0.305,0.45,4,65.7,0.41,0
24.0,92.0,2019-07-26,70.0,0.41,257.8,1e-06,6.0,0.0204,0.86,2.0,0.09,0.76,5.96,5.13,25.32,0.46,0.399,5,359.2,4.99,0
26.0,92.5,2012-12-21,182.0,1.06,170.7,1e-06,1.0,0.0,0.89,2.15,1.96,9.47,1.03,11.99,49.1,0.435,0.48,3,343.4,4.62,0
29.5,89.5,2017-06-15,5223.0,3.63,173.2,-8e-06,4.0,0.0,0.77,0.26,0.43,8.33,3.42,31.31,132.4,0.491,0.461,5,327.5,6.45,0
23.0,90.0,2021-09-13,4.0,0.01,5.1,-0.0,1.0,0.0,0.84,0.23,4.85,2.06,1.97,23.83,97.82,0.299,0.326,0,116.6,2.43,0
23.0,94.5,2010-08-31,240.0,0.1,290.0,0.0,2.0,0.0,0.31,2.31,0.85,0.85,21.36,68.32,60.85,0.501,0.483,5,25.2,6.13,0
26.5,88.5,2017-11-25,90.0,0.75,2.5,1e-06,1.0,0.0204,0.12,1.0,4.46,8.32,19.88,56.23,96.13,0.498,0.359,1,226.8,0.27,0
29.0,88.0,2015-03-29,5088.0,2.69,300.2,-8e-06,2.0,0.0,0.56,1.45,4.36,0.55,3.38,46.45,22.28,0.474,0.434,4,156.2,5.98,0
25.6269,94.1139,2013-07-15,535.5,0.72,179.1,0.0,1.0,0.0,0.3,1.8,4.4,11.3,14.6,47.4,82.9,0.505,0.505,4,237.0,4.3,1
27.0998,93.6287,2008-06-14,535.5,0.72,179.1,0.0,1.0,0.0,1.2,2.7,5.1,7.5,16.9,44.6,86.3,0.503,0.503,3,127.4,4.3,1
25.5,94.5,2019-08-27,1300.0,0.61,1.5,1e-06,0.0,0.102,0.73,0.96,3.56,11.07,13.24,56.11,110.46,0.439,0.295,3,140.1,4.26,0
22.5,89.5,2017-12-29,6.0,0.0,39.8,-0.0,1.0,0.0,0.06,1.21,1.49,9.55,7.43,39.7,18.6,0.337,0.411,2,372.4,1.58,0
27.0875,88.6556,2015-06-30,535.5,0.72,179.1,0.0,1.0,0.0,0.4,5.7,9.8,19.1,30.0,140.7,208.1,0.416,0.423,1,181.1,5.1,1
29.0,94.0,2018-11-19,4628.0,2.93,37.1,-5e-06,2.0,0.0,0.42,0.73,2.02,5.96,21.92,57.47,120.19,0.324,0.343,5,245.5,2.41,0
26.0,92.5,2021-07-03,182.0,1.06,170.7,1e-06,1.0,0.0,0.73,2.1,2.26,0.66,7.37,54.51,82.43,0.461,0.387,3,147.0,5.61,0
23.0,95.5,2016-05-17,126.0,0.13,49.0,0.0,6.0,0.0,0.51,1.17,4.72,1.05,2.38,39.69,21.68,0.439,0.395,1,107.5,5.92,0
25.5,88.0,2012-05-29,33.0,0.31,86.5,1e-06,6.0,0.0,0.7,0.28,0.98,8.62,13.89,20.42,90.19,0.343,0.339,5,22.8,0.52,0
27.5,92.5,2013-05-09,2205.0,5.52,21.8,3e-06,0.0,0.0204,0.31,0.62,4.56,10.31,16.71,38.05,69.76,0.339,0.429,4,364.7,0.35,0
24.0135808,92.67420963,2017-04-25,535.5,0.72,179.1,0.0,1.0,0.0,0.2,0.8,0.8,0.8,2.0,93.7,121.6,0.392,0.387,1,254.6,4.3,1
24.0,88.0,2020-06-17,25.0,0.31,91.0,1e-06,6.0,0.0,0.8,1.75,3.12,8.94,13.61,30.97,133.32,0.326,0.447,3,293.5,6.49,0
25.092576,91.763689,2017-03-06,535.5,0.72,179.1,0.0,1.0,0.0,0.2,0.3,0.3,0.5,11.5,18.1,18.1,0.41,0.368,2,282.1,5.1,1
29.0,90.0,2020-11-27,5512.0,0.41,229.6,-5e-06,2.0,0.0,0.85,2.42,4.75,10.36,22.33,62.15,37.73,0.504,0.405,4,115.6,2.92,0
25.0,92.0,2017-06-10,16.0,1.63,359.3,2e-06,1.0,0.2245,0.88,0.58,2.14,9.23,7.84,55.83,131.19,0.296,0.48,3,91.1,0.5,0
28.0,92.5,2021-07-30,5668.0,3.0,24.7,-1e-05,2.0,0.0,0.55,1.47,3.2,9.84,15.15,5.28,31.38,0.471,0.428,0,292.1,0.76,0
28.5,95.5,2019-11-12,2009.0,3.49,329.3,1e-06,0.0,0.0,0.31,1.43,2.87,5.15,7.31,15.15,106.9,0.415,0.34,3,31.4,4.84,0
26.0,88.5,2010-08-18,55.0,0.06,358.8,-0.0,5.0,0.0,0.01,1.62,2.97,1.13,12.2,36.52,34.54,0.368,0.304,1,191.1,1.03,0
25.31006064,94.48265093,2010-08-15,535.5,0.72,179.1,0.0,1.0,0.0,0.2,0.6,1.8,10.3,16.9,45.0,110.5,0.45,0.451,0,500.0,0.0,1
23.0,96.5,2016-06-01,1584.0,1.04,211.0,-5e-06,0.0,0.0,0.15,1.19,1.36,2.1,16.71,55.71,90.29,0.454,0.327,5,449.6,5.38,0
28.5,91.5,2014-09-19,5297.0,0.6,111.1,-2e-06,4.0,0.0,0.62,0.71,3.48,9.03,16.93,3.81,90.21,0.48,0.341,2,133.5,1.59,0
26.0,89.5,2010-08-21,33.0,0.03,17.4,0.0,1.0,0.0,0.64,1.29,3.02,6.93,1.04,28.14,132.87,0.319,0.352,1,333.2,5.95,0
23.8917,90.9733,2007-09-10,535.5,0.72,179.1,0.0,1.0,0.0,0.0,0.1,0.1,2.6,22.3,87.3,135.6,0.43,0.429,1,202.5,4.2,1
23.7365,92.7146,2010-08-06,535.5,0.72,179.1,0.0,1.0,0.0,0.0,0.0,0.0,19.7,29.3,64.0,127.1,0.418,0.425,3,503.4,4.6,1
24.0,90.5,2013-09-24,5.0,0.01,0.0,0.0,1.0,0.0,0.52,2.19,0.29,2.99,18.59,5.98,77.0,0.395,0.392,4,124.5,4.44,0
28.0,90.5,2019-05-07,5377.0,3.27,358.1,-8e-06,2.0,0.0,0.76,0.73,1.84,6.49,11.53,29.77,109.05,0.317,0.41,0,398.3,3.46,0
29.0,94.5,2019-01-19,2114.0,3.75,33.5,4e-06,0.0,0.0,0.08,1.3,1.67,11.08,16.91,3.64,69.24,0.302,0.408,0,398.0,6.26,0
28.5,93.5,2017-03-26,3146.0,4.65,15.1,0.0,2.0,0.0,0.36,1.69,1.32,1.28,16.69,36.06,67.13,0.412,0.346,2,355.0,1.39,0
25.03561729,94.0144205,2011-06-28,535.5,0.72,179.1,0.0,1.0,0.0,0.0,0.3,0.7,3.9,8.0,19.2,40.8,0.431,0.433,3,146.8,4.7,1
26.0977,94.7499,2013-06-07,535.5,0.72,179.1,0.0,1.0,0.0,0.4,1.3,2.2,4.4,6.3,11.8,26.1,0.441,0.426,2,572.0,4.1,1
25.5,97.5,2023-05-01,182.0,0.3,64.5,2e-06,5.0,0.0,0.8,0.83,1.02,3.13,7.25,32.16,32.64,0.326,0.348,0,479.6,3.64,0
22.44394492,91.97239273,2017-06-13,535.5,0.72,179.1,0.0,1.0,0.0,0.6,1.5,4.5,24.9,88.8,188.3,207.4,0.428,0.423,1,448.4,4.6,1
27.0,89.0,2023-08-19,1156.0,4.51,347.5,4e-06,0.0,0.0,0.51,1.46,5.26,5.92,5.51,20.38,72.65,0.438,0.414,0,339.2,2.75,0
23.0137,91.7174,2014-08-14,535.5,0.72,179.1,0.0,1.0,0.0,0.6,1.4,1.8,4.5,11.2,37.8,83.3,0.47,0.465,0,500.0,0.0,1
26.5,96.0,2022-01-05,526.0,0.51,38.4,1e-06,0.0,0.0,0.59,2.53,2.17,7.19,14.04,11.78,96.97,0.504,0.419,5,210.3,0.15,0
26.0,92.5,2021-09-06,182.0,1.06,170.7,1e-06,1.0,0.0,0.09,0.06,2.64,3.5,14.04,68.11,42.48,0.331,0.33,1,421.2,5.25,0
27.1758,88.5294,2016-01-14,535.5,0.72,179.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,11.4,0.305,0.308,0,500.0,0.0,1
24.1077,94.0396,2015-08-01,535.5,0.72,179.1,0.0,1.0,0.0,0.2,1.4,4.0,53.3,146.5,462.0,618.5,0.458,0.456,1,460.5,4.4,1
26.2083,94.5438,2013-08-04,535.5,0.72,179.1,0.0,1.0,0.0,0.0,0.0,0.0,3.1,3.8,27.3,67.3,0.499,0.497,1,253.2,5.0,1
23.5,97.5,2011-12-20,1167.0,0.76,351.0,-2e-06,0.0,0.0,0.22,1.58,1.94,8.85,10.5,33.09,108.53,0.444,0.324,4,379.7,0.44,0
27.7167,88.5577,2012-06-03,535.5,0.72,179.1,0.0,1.0,0.0,0.6,1.7,3.2,4.6,12.4,37.3,98.2,0.421,0.424,2,286.2,4.5,1
26.9722,88.4481,2010-08-19,535.5,0.72,179.1,0.0,1.0,0.0,2.9,7.2,11.1,15.5,35.0,129.9,250.6,0.434,0.436,0,500.0,0.0,1
24.5,96.0,2009-08-18,337.0,0.18,25.2,-1e-06,1.0,0.0,0.77,1.52,0.78,0.14,8.27,36.7,129.02,0.403,0.392,1,486.5,4.19,0
25.0,95.5,2020-08-06,182.0,0.14,240.0,0.0,1.0,0.0,0.28,2.32,1.67,11.24,17.32,12.63,126.82,0.433,0.462,0,102.6,0.35,0
27.0,90.5,2016-04-10,816.0,1.92,4.3,3e-06,2.0,0.0408,0.11,1.78,2.88,3.63,21.88,16.81,23.41,0.331,0.303,2,79.2,2.7,0
27.0,96.5,2022-05-23,1495.0,0.36,313.9,-3e-06,0.0,0.0,0.35,0.19,2.58,8.37,13.31,17.38,95.51,0.456,0.369,2,255.7,0.01,0
25.77171292,93.93507183,2017-04-07,535.5,0.72,179.1,0.0,1.0,0.0,1.0,2.0,2.6,2.6,2.8,42.2,149.4,0.484,0.487,0,500.0,0.0,1
27.0,96.0,2011-04-03,1342.0,0.65,235.3,-3e-06,0.0,0.0,0.74,1.82,2.67,3.98,13.66,57.23,112.06,0.39,0.295,0,324.3,1.19,0
23.5,91.0,2019-03-06,9.0,0.02,272.6,0.0,1.0,0.0,0.57,2.02,0.99,7.37,5.04,15.5,125.21,0.447,0.464,3,387.5,4.29,0
22.3913,91.8177,2015-07-19,535.5,0.72,179.1,0.0,1.0,0.0,2.5,7.5,10.8,14.2,51.8,123.6,133.7,0.282,0.283,1,656.4,4.5,1
22.5333,89.4,2007-10-15,535.5,0.72,179.1,0.0,1.0,0.0,1.0,1.9,2.2,5.6,13.3,16.7,168.8,0.493,0.482,1,429.4,4.5,1
25.5,91.5,2012-12-27,1648.0,0.59,274.1,-6e-06,0.0,0.2245,0.45,0.79,3.24,1.34,1.9,49.13,143.77,0.3,0.491,0,442.4,0.28,0
22.77997113,92.03513581,2017-07-02,535.5,0.72,179.1,0.0,1.0,0.0,0.5,3.8,5.3,10.4,14.5,31.6,43.4,0.427,0.426,3,297.7,4.9,1
28.0,88.0,2016-09-17,5818.0,3.28,286.6,-1.3e-05,2.0,0.0,0.39,1.32,3.1,7.74,20.91,59.93,109.17,0.393,0.481,5,358.6,6.24,0
27.0,94.0,2019-03-25,82.0,1.84,11.7,3e-06,6.0,0.0612,0.8,1.81,4.91,7.04,10.31,31.01,122.6,0.375,0.338,3,306.2,3.76,0
26.8826,88.2806,2015-07-07,535.5,0.72,179.1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,66.0,138.0,0.4,0.405,3,300.8,4.5,1
27.172,88.5292,2016-10-15,535.5,0.72,179.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,156.8,241.8,0.392,0.399,3,679.9,4.7,1
24.8669,92.3576,2014-05-09,535.5,0.72,179.1,0.0,1.0,0.0,4.4,12.9,22.7,29.8,53.9,160.1,224.1,0.482,0.481,0,500.0,0.0,1
28.5,92.5,2011-02-05,4821.0,1.69,183.4,-0.0,2.0,0.0,0.58,1.1,1.91,4.1,4.1,16.87,138.94,0.397,0.338,1,85.9,1.92,0
27.4888,93.0153,2011-08-15,535.5,0.72,179.1,0.0,1.0,0.0,3.6,10.9,16.3,19.5,28.6,60.4,133.4,0.431,0.431,1,538.1,4.4,1
22.5,89.5,2017-12-26,6.0,0.0,39.8,-0.0,1.0,0.0,0.05,1.46,1.91,3.26,8.77,32.78,87.99,0.468,0.424,4,68.2,6.34,0
29.0,92.5,2013-02-22,4045.0,1.18,62.0,4e-06,4.0,0.0,0.81,1.81,1.34,5.28,21.23,45.47,135.74,0.353,0.382,5,387.2,2.1,0
23.0,89.5,2022-01-23,3.0,0.01,68.2,0.0,6.0,0.0,0.53,2.39,0.4,11.27,4.5,45.96,121.22,0.314,0.473,2,70.0,6.12,0
27.05,90.8,2008-08-29,535.5,0.72,179.1,0.0,1.0,0.0,2.2,5.9,8.9,16.6,40.7,258.1,315.3,0.429,0.43,2,120.5,4.7,1
27.0,93.5,2012-05-07,661.0,1.11,10.5,0.0,0.0,0.5102,0.72,1.33,5.23,4.18,1.13,23.33,39.38,0.416,0.447,4,360.0,4.06,0
24.0,92.5,2019-07-22,731.0,0.73,195.7,-2e-06,0.0,0.0816,0.47,1.15,1.47,11.27,9.89,57.29,141.68,0.393,0.378,2,338.4,5.58,0
28.0,93.0,2019-12-20,3033.0,5.29,39.3,-1e-06,2.0,0.0,0.85,1.14,1.33,4.9,3.61,55.08,124.34,0.452,0.403,1,212.6,5.73,0
26.72,95.029,2013-07-01,535.5,0.72,179.1,0.0,1.0,0.0,1.2,7.0,11.5,14.6,33.0,64.0,128.7,0.513,0.489,0,500.0,0.0,1
27.5,94.5,2009-12-31,111.0,1.28,61.1,3e-06,5.0,0.0,0.26,0.05,3.11,10.91,1.44,58.32,71.01,0.392,0.481,4,123.2,2.05,0
27.0,88.5,2012-04-27,778.0,1.77,17.2,2e-06,1.0,0.4898,0.12,0.21,3.02,0.56,9.06,8.18,81.84,0.457,0.317,1,245.7,1.29,0
26.0,91.0,2018-12-19,46.0,0.67,177.3,1e-06,1.0,0.0204,0.21,1.26,3.9,8.97,7.91,65.7,138.15,0.394,0.432,5,453.5,4.77,0
26.5,97.5,2015-01-18,539.0,0.3,355.3,-0.0,0.0,0.0,0.14,0.57,4.78,0.19,5.33,35.17,45.6,0.494,0.4,1,63.8,4.69,0
23.0,88.5,2014-07-15,11.0,0.01,28.7,0.0,1.0,0.0,0.28,1.77,4.98,9.77,16.96,52.16,57.34,0.374,0.351,2,78.8,2.05,0
25.1555,93.8474,2011-05-31,535.5,0.72,179.1,0.0,1.0,0.0,2.0,5.4,19.6,69.7,130.3,165.2,193.2,0.457,0.458,1,123.6,4.0,1
28.0,95.5,2010-02-03,149.0,1.99,10.6,3e-06,1.0,0.0408,0.1,0.5,5.09,9.83,21.18,48.02,106.13,0.381,0.363,5,412.0,1.45,0
23.5,93.5,2020-04-20,1427.0,1.08,160.9,-2e-06,0.0,0.0,0.89,0.61,4.84,6.51,13.1,54.48,122.38,0.344,0.479,5,265.4,2.69,0
25.5,92.5,2023-05-10,1071.0,0.93,80.8,-3e-06,0.0,0.0408,0.04,1.57,2.23,7.23,18.94,27.79,87.6,0.446,0.492,3,22.6,2.94,0
25.8702,94.7844,2016-07-28,535.5,0.72,179.1,0.0,1.0,0.0,0.0,0.0,0.7,2.3,3.6,13.9,102.2,0.439,0.429,0,500.0,0.0,1
27.5,94.5,2022-11-09,111.0,1.28,61.1,3e-06,5.0,0.0,0.41,1.82,2.6,3.62,3.46,67.76,20.41,0.499,0.35,1,360.4,4.73,0
25.3833,94.1884,2013-08-15,535.5,0.72,179.1,0.0,1.0,0.0,0.5,1.6,1.9,5.2,19.8,49.9,148.1,0.507,0.51,1,208.8,4.3,1
25.4538,93.9827,2015-07-22,535.5,0.72,179.1,0.0,1.0,0.0,1.1,2.0,3.2,10.9,31.4,81.4,179.3,0.468,0.464,1,161.5,4.2,1
29.5,94.5,2019-11-03,4324.0,1.86,154.5,-8e-06,2.0,0.0,0.75,1.08,2.91,6.42,9.36,59.56,91.97,0.426,0.482,3,375.9,4.59,0
23.0,93.5,2018-12-14,2002.0,1.04,142.6,-4e-06,1.0,0.0204,0.15,0.78,0.15,3.67,1.29,26.59,72.73,0.346,0.378,5,398.3,1.1,0
24.8063,93.9482,2011-07-06,535.5,0.72,179.1,0.0,1.0,0.0,0.1,0.2,1.2,3.6,8.7,19.4,50.4,0.436,0.439,0,500.0,0.0,1
23.0,89.0,2023-06-02,12.0,0.01,35.5,-0.0,1.0,0.0,0.39,2.25,0.96,2.94,7.43,33.07,60.8,0.479,0.349,3,133.6,0.53,0
29.5,89.0,2014-10-14,5361.0,4.51,187.2,-9e-06,4.0,0.0,0.18,2.11,3.84,5.14,1.12,21.42,33.14,0.397,0.369,4,346.3,1.64,0
24.5,93.5,2021-08-30,556.0,0.25,271.0,1e-06,0.0,0.4082,0.59,2.51,5.05,10.46,7.4,14.07,91.42,0.414,0.422,5,211.9,1.11,0
29.5,92.5,2022-06-19,5352.0,3.69,179.1,-9e-06,4.0,0.0,0.67,1.76,4.02,9.65,2.05,37.62,36.17,0.459,0.415,5,476.4,1.61,0
27.5,90.0,2020-09-21,1537.0,2.39,29.4,7e-06,0.0,0.0,0.59,0.22,0.76,4.53,13.4,9.3,136.07,0.5,0.303,1,175.9,3.87,0
26.8096,88.526,2007-06-15,535.5,0.72,179.1,0.0,1.0,0.0,3.8,6.4,8.5,12.2,28.5,44.9,304.8,0.434,0.426,1,830.1,4.2,1
24.0,88.5,2014-03-14,18.0,0.01,32.0,0.0,5.0,0.0,0.09,0.28,4.93,5.38,17.24,68.54,121.12,0.448,0.34,1,366.8,2.5,0
28.5,92.5,2009-12-23,4821.0,1.69,183.4,-0.0,2.0,0.0,0.23,0.16,1.06,7.87,6.16,33.76,138.62,0.308,0.432,5,427.5,4.29,0
26.5,95.5,2020-09-05,688.0,0.71,126.3,1e-06,0.0,0.0,0.86,1.59,3.3,2.57,5.46,12.73,141.87,0.486,0.36,4,74.6,4.24,0
23.5,96.5,2016-11-22,188.0,1.55,185.8,2e-06,1.0,0.0204,0.59,1.46,2.43,9.7,3.19,55.32,101.9,0.488,0.304,5,247.0,6.26,0
25.0,91.5,2022-01-18,10.0,1.71,359.8,2e-06,6.0,0.1224,0.36,1.61,2.33,10.51,8.65,23.48,131.88,0.313,0.363,2,489.7,5.22,0
22.5,91.5,2017-01-14,6.0,0.02,285.8,0.0,1.0,0.1429,0.53,2.01,0.37,0.72,9.39,13.3,42.5,0.5,0.457,1,419.5,0.19,0
